藏,子分类,书名,档位,页数,题材,朝代
佛藏,大藏经,佛说耶祇经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说舍卫国王十梦经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说菩萨投身饴饿虎起塔因缘经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说菩萨本行经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说菩萨睒子经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说菩萨逝经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说萨罗国经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说蓱沙王五愿经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说譬喻经,故事性,1,佛教故事,隋唐
佛藏,大藏经,佛说谏王经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说贫穷老公经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说贫穷老公经之二,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说赖吒和罗经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说越难经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说过去世佛分卫经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说逝童子经,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,佛说释摩男本四子经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说金光王童子经,故事性,1,佛教故事,宋
佛藏,大藏经,佛说金耀童子经,故事性,1,佛教故事,宋
佛藏,大藏经,佛说长者子六过出家经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说长者子制经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说长者子懊恼三处经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说长者法志妻经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说长者音悦经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说阎罗王五天使者经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说阿遬达经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说阿阇世王经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说阿阇贳王女阿术达菩萨经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说阿难同学经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说阿鸠留经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说除恐灾患经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说随勇尊者经,故事性,1,佛教故事,宋
佛藏,大藏经,佛说难提释经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鞞摩肃经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说頞多和多耆经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说顶生王因缘经,故事性,2,佛教故事,宋
佛藏,大藏经,佛说顶生王故事经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说须摩提长者经,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,佛说须赖经,故事性,3,佛教故事,魏晋南北朝
佛藏,大藏经,佛说须赖经-曹魏-白延,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,佛说须达经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说频婆裟罗王经,故事性,1,佛教故事,宋
佛藏,大藏经,佛说马有三相经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说马有八态譬人经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鬼子母经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说魔娆乱经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鸯崛髻经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鸯掘摩经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鹦鹉经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鹹水喻经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鹿母经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说鹿母经之二,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,佛说黑氏梵志经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说龙施女经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,佛说龙施菩萨本起经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,修行本起经,故事性,4,佛教故事,汉
佛藏,大藏经,六度集经,故事性,6,佛教故事,魏晋南北朝
佛藏,大藏经,冥报记,故事性,1,佛教故事,隋唐
佛藏,大藏经,净土往生传,故事性,2,佛教故事,宋
佛藏,大藏经,出曜经,故事性,43,佛教故事,魏晋南北朝
佛藏,大藏经,前世三转经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,北魏僧惠生使西域记,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,卢至长者因缘经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,唐大荐福寺故寺主翻经大德法藏和尚传,故事性,2,佛教故事,隋唐
佛藏,大藏经,唐护法沙门法琳别传,故事性,1,佛教故事,隋唐
佛藏,大藏经,国王不梨先泥十梦经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,大唐大慈恩寺三藏法师传,故事性,3,佛教故事,隋唐
佛藏,大藏经,大唐故三藏玄奘法师行状,故事性,1,佛教故事,隋唐
佛藏,大藏经,大唐故大德赠司空大辨正广智不空三藏行状,故事性,1,佛教故事,隋唐
佛藏,大藏经,大唐西域求法高僧传,故事性,2,佛教故事,隋唐
佛藏,大藏经,大唐西域记,故事性,10,佛教故事,隋唐
佛藏,大藏经,大唐青龙寺三朝供奉大德行状,故事性,1,佛教故事,隋唐
佛藏,大藏经,大宋僧史略,故事性,5,佛教故事,宋
佛藏,大藏经,大庄严论经,故事性,57,佛教故事,魏晋南北朝
佛藏,大藏经,大慧普觉禅师宗门武库,故事性,2,佛教故事,宋
佛藏,大藏经,大方便佛报恩经,故事性,4,佛教故事,魏晋南北朝
佛藏,大藏经,大方广佛华严经感应传,故事性,1,佛教故事,隋唐
佛藏,大藏经,大明高僧传,故事性,6,佛教故事,明
佛藏,大藏经,大目乾连冥间救母变文并图,故事性,5,佛教故事,隋唐
佛藏,大藏经,大集譬喻王经,故事性,1,佛教故事,隋唐
佛藏,大藏经,天台九祖传,故事性,1,佛教故事,宋
佛藏,大藏经,天尊说阿育王譬喻经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,太子须大拏经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,如来成道经,故事性,1,佛教故事,隋唐
佛藏,大藏经,婆薮槃豆法师传,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,宋高僧传,故事性,26,佛教故事,宋
佛藏,大藏经,寺塔记,故事性,1,佛教故事,隋唐
佛藏,大藏经,广清凉传,故事性,6,佛教故事,宋
佛藏,大藏经,庐山记,故事性,8,佛教故事,宋
佛藏,大藏经,府君存惠传,故事性,1,佛教故事,不详
佛藏,大藏经,异出菩萨本起经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,弊魔试目连经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,弘赞法华传,故事性,6,佛教故事,隋唐
佛藏,大藏经,弟子死复生经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,往生西方净土瑞应传,故事性,3,佛教故事,隋唐
佛藏,大藏经,往生集,故事性,13,佛教故事,明
佛藏,大藏经,律相感通传,故事性,1,佛教故事,隋唐
佛藏,大藏经,御制神僧传,故事性,9,佛教故事,明
佛藏,大藏经,悲华经,故事性,6,佛教故事,魏晋南北朝
佛藏,大藏经,惠远外传,故事性,1,佛教故事,不详
佛藏,大藏经,持诵金刚经灵验功德记,故事性,2,佛教故事,隋唐
佛藏,大藏经,提婆菩萨传,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,摩登伽经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,摩诃摩耶经,故事性,3,佛教故事,魏晋南北朝
佛藏,大藏经,撰集三藏及杂藏传,故事性,3,佛教故事,魏晋南北朝
佛藏,大藏经,撰集百缘经,故事性,7,佛教故事,魏晋南北朝
佛藏,大藏经,方广大庄严经,故事性,30,佛教故事,隋唐
佛藏,大藏经,无明罗刹集,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,旧杂譬喻经,故事性,3,佛教故事,魏晋南北朝
佛藏,大藏经,普达王经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,杂宝藏经,故事性,12,佛教故事,魏晋南北朝
佛藏,大藏经,杂譬喻经,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,杂譬喻经-后汉-支娄迦谶,故事性,1,佛教故事,汉
佛藏,大藏经,杂譬喻经-道略,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,比丘尼传,故事性,4,佛教故事,魏晋南北朝
佛藏,大藏经,比丘避女恶名欲自杀经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,沙弥罗经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,法华传记,故事性,13,佛教故事,隋唐
佛藏,大藏经,法句譬喻经,故事性,10,佛教故事,魏晋南北朝
佛藏,大藏经,法显传,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,法苑珠林,故事性,161,佛教故事,隋唐
佛藏,大藏经,洛阳伽蓝记,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,海东高僧传,故事性,1,佛教故事,宋
佛藏,大藏经,游方记抄,故事性,3,佛教故事,隋唐
佛藏,大藏经,灯指因缘经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,炖煌录,故事性,1,佛教故事,隋唐
佛藏,大藏经,犍陀国王经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,玄宗朝翻经三藏善无畏赠鸿胪卿行状,故事性,1,佛教故事,隋唐
佛藏,大藏经,玉耶经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,王梵志诗集,艺术文学,1,诗,隋唐
佛藏,大藏经,生经,故事性,10,佛教故事,魏晋南北朝
佛藏,大藏经,申日儿本经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,百喻经,故事性,5,佛教故事,魏晋南北朝
佛藏,大藏经,经律异相,故事性,55,佛教故事,魏晋南北朝
佛藏,大藏经,续清凉传,故事性,1,佛教故事,宋
佛藏,大藏经,续高僧传,故事性,15,佛教故事,隋唐
佛藏,大藏经,罗云忍辱经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,舍卫国王梦见十事经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,舍头谏太子二十八宿经,故事性,3,佛教故事,魏晋南北朝
佛藏,大藏经,菩萨本生鬘论,故事性,3,佛教故事,宋
佛藏,大藏经,菩萨本缘经,故事性,3,佛教故事,魏晋南北朝
佛藏,大藏经,补陀洛迦山传,故事性,2,佛教故事,元
佛藏,大藏经,贤圣集伽陀一百颂,艺术文学,3,诗,宋
佛藏,大藏经,贤愚经,故事性,5,佛教故事,魏晋南北朝
佛藏,大藏经,赞法界颂,艺术文学,2,诗,宋
佛藏,大藏经,赞禅门诗,艺术文学,1,诗,隋唐
佛藏,大藏经,赞观世音菩萨颂,艺术文学,1,诗,宋
佛藏,大藏经,赞阿弥陀佛偈,艺术文学,4,诗,魏晋南北朝
佛藏,大藏经,辩意长者子经,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,过去现在因果经,故事性,3,佛教故事,魏晋南北朝
佛藏,大藏经,迦叶赴佛般涅槃经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,道安法师念佛赞,艺术文学,1,诗,隋唐
佛藏,大藏经,道安法师念佛赞文,艺术文学,1,诗,隋唐
佛藏,大藏经,道宣律师感通录,故事性,1,佛教故事,隋唐
佛藏,大藏经,那先比丘经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,那先比丘经--,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,采花违王上佛授决号妙花经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,释迦佛赞,艺术文学,1,诗,隋唐
佛藏,大藏经,释迦如来涅槃礼赞文,艺术文学,2,诗,宋
佛藏,大藏经,释迦牟尼佛成道在菩提树降魔赞,艺术文学,1,诗,隋唐
佛藏,大藏经,释门自镜录,故事性,5,佛教故事,隋唐
佛藏,大藏经,金色王经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,金色童子因缘经,故事性,10,佛教故事,宋
佛藏,大藏经,银色女经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,长寿王经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,阿育王传,故事性,5,佛教故事,魏晋南北朝
佛藏,大藏经,阿育王息坏目因缘经,故事性,10,佛教故事,魏晋南北朝
佛藏,大藏经,阿育王经,故事性,14,佛教故事,魏晋南北朝
佛藏,大藏经,阿那邠邸化七子经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,阿阇世王授决经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,阿阇世王问五逆经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,阿难七梦经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,隋天台智者大师别传,故事性,1,佛教故事,隋唐
佛藏,大藏经,集神州三宝感通录,故事性,5,佛教故事,隋唐
佛藏,大藏经,须摩提女经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,须摩提女经之二,故事性,2,佛教故事,魏晋南北朝
佛藏,大藏经,频毗娑罗王诣佛供养经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,饿鬼报应经,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,马鸣菩萨传,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,高僧传,故事性,12,佛教故事,魏晋南北朝
佛藏,大藏经,龙树菩萨传,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,龙树菩萨传之二,故事性,1,佛教故事,魏晋南北朝
佛藏,大藏经,龙王兄弟经,故事性,1,佛教故事,魏晋南北朝
佛藏,续藏经,丛林盛事,故事性,2,佛教故事,宋
佛藏,续藏经,东国僧尼录,故事性,4,佛教故事,清
佛藏,续藏经,东林十八高贤传,故事性,2,佛教故事,宋
佛藏,续藏经,二林唱和诗,艺术文学,1,诗,宋
佛藏,续藏经,云卧纪谭,故事性,2,佛教故事,宋
佛藏,续藏经,优婆夷志,故事性,2,佛教故事,清
佛藏,续藏经,伯亭大师传记总帙,故事性,1,佛教故事,清
佛藏,续藏经,佛说地藏菩萨发心因缘十王经,故事性,1,佛教故事,隋唐
佛藏,续藏经,修西闻见录,故事性,11,佛教故事,清
佛藏,续藏经,僧宝正续传,故事性,3,佛教故事,宋
佛藏,续藏经,八十八祖道影传赞,故事性,7,佛教故事,明
佛藏,续藏经,冥报记辑书,故事性,3,佛教故事,隋唐
佛藏,续藏经,净土圣贤录,故事性,21,佛教故事,清
佛藏,续藏经,净土圣贤录续编,故事性,9,佛教故事,清
佛藏,续藏经,净土救生船诗,艺术文学,1,诗,清
佛藏,续藏经,华严感应缘起传,故事性,3,佛教故事,宋
佛藏,续藏经,华严经感应略记,故事性,2,佛教故事,隋唐
佛藏,续藏经,华严经持验记,故事性,3,佛教故事,清
佛藏,续藏经,南宋元明禅林僧宝传,故事性,6,佛教故事,清
佛藏,续藏经,南岳单传记,故事性,4,佛教故事,清
佛藏,续藏经,名僧传抄,故事性,4,佛教故事,魏晋南北朝
佛藏,续藏经,善女人传,故事性,6,佛教故事,清
佛藏,续藏经,地藏菩萨像灵验记,故事性,2,佛教故事,宋
佛藏,续藏经,天台智者大师传论,故事性,1,佛教故事,宋
佛藏,续藏经,定应大师布袋和尚传,故事性,1,佛教故事,宋
佛藏,续藏经,居士传,故事性,13,佛教故事,清
佛藏,续藏经,心性罪福因缘集,故事性,2,佛教故事,清
佛藏,续藏经,惠果和尚行状,故事性,1,佛教故事,隋唐
佛藏,续藏经,新修往生传,故事性,3,佛教故事,宋
佛藏,续藏经,新修科分六学僧传,故事性,59,佛教故事,元
佛藏,续藏经,普能嵩禅师净土诗,艺术文学,2,诗,清
佛藏,续藏经,智者大师别传注,故事性,4,佛教故事,宋
佛藏,续藏经,曹溪大师别传,故事性,1,佛教故事,隋唐
佛藏,续藏经,武林西湖高僧事略,故事性,2,佛教故事,宋
佛藏,续藏经,永明道迹,故事性,1,佛教故事,明
佛藏,续藏经,法华灵验传,故事性,6,佛教故事,清
佛藏,续藏经,法华经持验记,故事性,9,佛教故事,清
佛藏,续藏经,法华经显应录,故事性,11,佛教故事,宋
佛藏,续藏经,法界宗五祖略记,故事性,1,佛教故事,清
佛藏,续藏经,玄奘三藏法师资传丛书,故事性,2,佛教故事,隋唐
佛藏,续藏经,现果随录,故事性,6,佛教故事,清
佛藏,续藏经,琼楼吟稿节钞,艺术文学,2,诗,清
佛藏,续藏经,皇明名僧辑略,故事性,4,佛教故事,明
佛藏,续藏经,神异典二氏部汇考,故事性,4,佛教故事,清
佛藏,续藏经,神异典释教部纪事,故事性,3,佛教故事,清
佛藏,续藏经,禅林僧宝传,故事性,7,佛教故事,宋
佛藏,续藏经,续武林西湖高僧事略,故事性,1,佛教故事,宋
佛藏,续藏经,缁门崇行录,故事性,8,佛教故事,明
佛藏,续藏经,罗湖野录,故事性,2,佛教故事,宋
佛藏,续藏经,莲修起信录,故事性,8,佛教故事,清
佛藏,续藏经,莲邦诗选,艺术文学,14,诗,清
佛藏,续藏经,补续高僧传,故事性,23,佛教故事,明
佛藏,续藏经,西舫汇征,故事性,17,佛教故事,清
佛藏,续藏经,见闻录,故事性,1,佛教故事,清
佛藏,续藏经,观世音菩萨往生净土本缘经附西晋录,故事性,1,佛教故事,魏晋南北朝
佛藏,续藏经,观音慈林集,故事性,8,佛教故事,清
佛藏,续藏经,观音经持验记,故事性,6,佛教故事,清
佛藏,续藏经,诸上善人咏,艺术文学,7,诗,明
佛藏,续藏经,道具赋,艺术文学,1,辞赋,宋
佛藏,续藏经,释迦如来应化录,故事性,9,佛教故事,清
佛藏,续藏经,释迦如来成道记,故事性,1,佛教故事,隋唐
佛藏,续藏经,释迦如来行迹颂,故事性,3,佛教故事,元
佛藏,续藏经,金刚经受持感应录,故事性,4,佛教故事,清
佛藏,续藏经,金刚经感应传,故事性,2,佛教故事,隋唐
佛藏,续藏经,金刚经感应分类辑要,故事性,2,佛教故事,清
佛藏,续藏经,金刚经持验记,故事性,3,佛教故事,清
佛藏,续藏经,金刚经新异录,故事性,2,佛教故事,明
佛藏,续藏经,金刚经灵验传,故事性,5,佛教故事,隋唐
佛藏,续藏经,金刚经鸠异,故事性,2,佛教故事,隋唐
佛藏,续藏经,金刚般若经集验记,故事性,2,佛教故事,隋唐
佛藏,续藏经,雪堂行拾遗录,故事性,1,佛教故事,宋
佛藏,续藏经,高僧摘要,故事性,8,佛教故事,清
佛藏,藏外,二十四尊得道罗汉传,故事性,7,佛教故事,明
佛藏,藏外,佛祖历代通载,故事性,22,佛教故事,元
佛藏,藏外,入唐求法巡礼行记,故事性,9,佛教故事,隋唐
